MSOA21CD,provider_code,provider_name
E02003087,RA7,University Hospitals Bristol and Weston NHS Foundation Trust
E02003088,RA7,University Hospitals Bristol and Weston NHS Foundation Trust
E02003089,RA7,University Hospitals Bristol and Weston NHS Foundation Trust
E02006061,RA7,University Hospitals Bristol and Weston NHS Foundation Trust
E02006845,RA7,University Hospitals Bristol and Weston NHS Foundation Trust
E02006846,RA7,University Hospitals Bristol and Weston NHS Foundation Trust
E02006887,RA7,University Hospitals Bristol and Weston NHS Foundation Trust
E02006888,RA7,University Hospitals Bristol and Weston NHS Foundation Trust
E02006889,RA7,University Hospitals Bristol and Weston NHS Foundation Trust
E02006890,RA7,University Hospitals Bristol and Weston NHS Foundation Trust
E02006949,RA7,University Hospitals Bristol and Weston NHS Foundation Trust
E02006950,RA7,University Hospitals Bristol and Weston NHS Foundation Trust
E02006951,RA7,University Hospitals Bristol and Weston NHS Foundation Trust
E02006952,RA7,University Hospitals Bristol and Weston NHS Foundation Trust
E02003154,RA9,Torbay and South Devon NHS Foundation Trust
E02003155,RA9,Torbay and South Devon NHS Foundation Trust
E02003156,RA9,Torbay and South Devon NHS Foundation Trust
E02003157,RA9,Torbay and South Devon NHS Foundation Trust
E02003158,RA9,Torbay and South Devon NHS Foundation Trust
E02003159,RA9,Torbay and South Devon NHS Foundation Trust
E02003161,RA9,Torbay and South Devon NHS Foundation Trust
E02003163,RA9,Torbay and South Devon NHS Foundation Trust
E02003164,RA9,Torbay and South Devon NHS Foundation Trust
E02003165,RA9,Torbay and South Devon NHS Foundation Trust
E02003166,RA9,Torbay and South Devon NHS Foundation Trust
E02003167,RA9,Torbay and South Devon NHS Foundation Trust
E02003168,RA9,Torbay and South Devon NHS Foundation Trust
E02003169,RA9,Torbay and South Devon NHS Foundation Trust
E02003170,RA9,Torbay and South Devon NHS Foundation Trust
E02003171,RA9,Torbay and South Devon NHS Foundation Trust
E02004191,RA9,Torbay and South Devon NHS Foundation Trust
E02004192,RA9,Torbay and South Devon NHS Foundation Trust
E02004194,RA9,Torbay and South Devon NHS Foundation Trust
E02004195,RA9,Torbay and South Devon NHS Foundation Trust
E02004199,RA9,Torbay and South Devon NHS Foundation Trust
E02004204,RA9,Torbay and South Devon NHS Foundation Trust
E02004206,RA9,Torbay and South Devon NHS Foundation Trust
E02004207,RA9,Torbay and South Devon NHS Foundation Trust
E02004208,RA9,Torbay and South Devon NHS Foundation Trust
E02004209,RA9,Torbay and South Devon NHS Foundation Trust
E02004210,RA9,Torbay and South Devon NHS Foundation Trust
E02004211,RA9,Torbay and South Devon NHS Foundation Trust
E02004212,RA9,Torbay and South Devon NHS Foundation Trust
E02004213,RA9,Torbay and South Devon NHS Foundation Trust
E02004214,RA9,Torbay and South Devon NHS Foundation Trust
E02004215,RA9,Torbay and South Devon NHS Foundation Trust
E02004216,RA9,Torbay and South Devon NHS Foundation Trust
E02004217,RA9,Torbay and South Devon NHS Foundation Trust
E02004218,RA9,Torbay and South Devon NHS Foundation Trust
E02004219,RA9,Torbay and South Devon NHS Foundation Trust
E02006840,RA9,Torbay and South Devon NHS Foundation Trust
E02002195,RAE,Bradford Teaching Hospitals NHS Foundation Trust
E02002198,RAE,Bradford Teaching Hospitals NHS Foundation Trust
E02002199,RAE,Bradford Teaching Hospitals NHS Foundation Trust
E02002200,RAE,Bradford Teaching Hospitals NHS Foundation Trust
E02002201,RAE,Bradford Teaching Hospitals NHS Foundation Trust
E02002202,RAE,Bradford Teaching Hospitals NHS Foundation Trust
E02002203,RAE,Bradford Teaching Hospitals NHS Foundation Trust
E02002204,RAE,Bradford Teaching Hospitals NHS Foundation Trust
E02002206,RAE,Bradford Teaching Hospitals NHS Foundation Trust
E02002207,RAE,Bradford Teaching Hospitals NHS Foundation Trust
E02002208,RAE,Bradford Teaching Hospitals NHS Foundation Trust
E02002209,RAE,Bradford Teaching Hospitals NHS Foundation Trust
E02002210,RAE,Bradford Teaching Hospitals NHS Foundation Trust
E02002211,RAE,Bradford Teaching Hospitals NHS Foundation Trust
E02002212,RAE,Bradford Teaching Hospitals NHS Foundation Trust
E02002213,RAE,Bradford Teaching Hospitals NHS Foundation Trust
E02002214,RAE,Bradford Teaching Hospitals NHS Foundation Trust
E02002215,RAE,Bradford Teaching Hospitals NHS Foundation Trust
E02002216,RAE,Bradford Teaching Hospitals NHS Foundation Trust
E02002217,RAE,Bradford Teaching Hospitals NHS Foundation Trust
E02002218,RAE,Bradford Teaching Hospitals NHS Foundation Trust
E02002219,RAE,Bradford Teaching Hospitals NHS Foundation Trust
E02002220,RAE,Bradford Teaching Hospitals NHS Foundation Trust
E02002222,RAE,Bradford Teaching Hospitals NHS Foundation Trust
E02002223,RAE,Bradford Teaching Hospitals NHS Foundation Trust
E02002224,RAE,Bradford Teaching Hospitals NHS Foundation Trust
E02002225,RAE,Bradford Teaching Hospitals NHS Foundation Trust
E02002226,RAE,Bradford Teaching Hospitals NHS Foundation Trust
E02002227,RAE,Bradford Teaching Hospitals NHS Foundation Trust
E02002228,RAE,Bradford Teaching Hospitals NHS Foundation Trust
E02002229,RAE,Bradford Teaching Hospitals NHS Foundation Trust
E02002230,RAE,Bradford Teaching Hospitals NHS Foundation Trust
E02002231,RAE,Bradford Teaching Hospitals NHS Foundation Trust
E02002232,RAE,Bradford Teaching Hospitals NHS Foundation Trust
E02002233,RAE,Bradford Teaching Hospitals NHS Foundation Trust
E02002234,RAE,Bradford Teaching Hospitals NHS Foundation Trust
E02002235,RAE,Bradford Teaching Hospitals NHS Foundation Trust
E02002236,RAE,Bradford Teaching Hospitals NHS Foundation Trust
E02002237,RAE,Bradford Teaching Hospitals NHS Foundation Trust
E02002238,RAE,Bradford Teaching Hospitals NHS Foundation Trust
E02002239,RAE,Bradford Teaching Hospitals NHS Foundation Trust
E02002240,RAE,Bradford Teaching Hospitals NHS Foundation Trust
E02002241,RAE,Bradford Teaching Hospitals NHS Foundation Trust
E02002242,RAE,Bradford Teaching Hospitals NHS Foundation Trust
E02002243,RAE,Bradford Teaching Hospitals NHS Foundation Trust
E02006947,RAE,Bradford Teaching Hospitals NHS Foundation Trust
E02006948,RAE,Bradford Teaching Hospitals NHS Foundation Trust
E02003279,RAJ,Mid and South Essex NHS Foundation Trust
E02003280,RAJ,Mid and South Essex NHS Foundation Trust
E02003281,RAJ,Mid and South Essex NHS Foundation Trust
E02003282,RAJ,Mid and South Essex NHS Foundation Trust
E02003283,RAJ,Mid and South Essex NHS Foundation Trust
E02003284,RAJ,Mid and South Essex NHS Foundation Trust
E02003285,RAJ,Mid and South Essex NHS Foundation Trust
E02003286,RAJ,Mid and South Essex NHS Foundation Trust
E02003287,RAJ,Mid and South Essex NHS Foundation Trust
E02003288,RAJ,Mid and South Essex NHS Foundation Trust
E02003289,RAJ,Mid and South Essex NHS Foundation Trust
E02003290,RAJ,Mid and South Essex NHS Foundation Trust
E02003291,RAJ,Mid and South Essex NHS Foundation Trust
E02003292,RAJ,Mid and South Essex NHS Foundation Trust
E02003293,RAJ,Mid and South Essex NHS Foundation Trust
E02003294,RAJ,Mid and South Essex NHS Foundation Trust
E02003295,RAJ,Mid and South Essex NHS Foundation Trust
E02003296,RAJ,Mid and South Essex NHS Foundation Trust
E02003297,RAJ,Mid and South Essex NHS Foundation Trust
E02003298,RAJ,Mid and South Essex NHS Foundation Trust
E02003299,RAJ,Mid and South Essex NHS Foundation Trust
E02003300,RAJ,Mid and South Essex NHS Foundation Trust
E02003301,RAJ,Mid and South Essex NHS Foundation Trust
E02003302,RAJ,Mid and South Essex NHS Foundation Trust
E02003303,RAJ,Mid and South Essex NHS Foundation Trust
E02003304,RAJ,Mid and South Essex NHS Foundation Trust
E02003305,RAJ,Mid and South Essex NHS Foundation Trust
E02003307,RAJ,Mid and South Essex NHS Foundation Trust
E02003308,RAJ,Mid and South Essex NHS Foundation Trust
E02003309,RAJ,Mid and South Essex NHS Foundation Trust
E02003311,RAJ,Mid and South Essex NHS Foundation Trust
E02003312,RAJ,Mid and South Essex NHS Foundation Trust
E02003313,RAJ,Mid and South Essex NHS Foundation Trust
E02004424,RAJ,Mid and South Essex NHS Foundation Trust
E02004425,RAJ,Mid and South Essex NHS Foundation Trust
E02004426,RAJ,Mid and South Essex NHS Foundation Trust
E02004427,RAJ,Mid and South Essex NHS Foundation Trust
E02004428,RAJ,Mid and South Essex NHS Foundation Trust
E02004429,RAJ,Mid and South Essex NHS Foundation Trust
E02004430,RAJ,Mid and South Essex NHS Foundation Trust
E02004431,RAJ,Mid and South Essex NHS Foundation Trust
E02004432,RAJ,Mid and South Essex NHS Foundation Trust
E02004433,RAJ,Mid and South Essex NHS Foundation Trust
E02004434,RAJ,Mid and South Essex NHS Foundation Trust
E02004435,RAJ,Mid and South Essex NHS Foundation Trust
E02004436,RAJ,Mid and South Essex NHS Foundation Trust
E02004437,RAJ,Mid and South Essex NHS Foundation Trust
E02004438,RAJ,Mid and South Essex NHS Foundation Trust
E02004439,RAJ,Mid and South Essex NHS Foundation Trust
E02004440,RAJ,Mid and South Essex NHS Foundation Trust
E02004441,RAJ,Mid and South Essex NHS Foundation Trust
E02004442,RAJ,Mid and South Essex NHS Foundation Trust
E02004443,RAJ,Mid and South Essex NHS Foundation Trust
E02004444,RAJ,Mid and South Essex NHS Foundation Trust
E02004445,RAJ,Mid and South Essex NHS Foundation Trust
E02004448,RAJ,Mid and South Essex NHS Foundation Trust
E02004450,RAJ,Mid and South Essex NHS Foundation Trust
E02004452,RAJ,Mid and South Essex NHS Foundation Trust
E02004453,RAJ,Mid and South Essex NHS Foundation Trust
E02004454,RAJ,Mid and South Essex NHS Foundation Trust
E02004455,RAJ,Mid and South Essex NHS Foundation Trust
E02004456,RAJ,Mid and South Essex NHS Foundation Trust
E02004457,RAJ,Mid and South Essex NHS Foundation Trust
E02004458,RAJ,Mid and South Essex NHS Foundation Trust
E02004460,RAJ,Mid and South Essex NHS Foundation Trust
E02004461,RAJ,Mid and South Essex NHS Foundation Trust
E02004462,RAJ,Mid and South Essex NHS Foundation Trust
E02004463,RAJ,Mid and South Essex NHS Foundation Trust
E02004464,RAJ,Mid and South Essex NHS Foundation Trust
E02004465,RAJ,Mid and South Essex NHS Foundation Trust
E02004466,RAJ,Mid and South Essex NHS Foundation Trust
E02004467,RAJ,Mid and South Essex NHS Foundation Trust
E02004468,RAJ,Mid and South Essex NHS Foundation Trust
E02004469,RAJ,Mid and South Essex NHS Foundation Trust
E02004470,RAJ,Mid and South Essex NHS Foundation Trust
E02004471,RAJ,Mid and South Essex NHS Foundation Trust
E02004472,RAJ,Mid and South Essex NHS Foundation Trust
E02004473,RAJ,Mid and South Essex NHS Foundation Trust
E02004474,RAJ,Mid and South Essex NHS Foundation Trust
E02004475,RAJ,Mid and South Essex NHS Foundation Trust
E02004476,RAJ,Mid and South Essex NHS Foundation Trust
E02004477,RAJ,Mid and South Essex NHS Foundation Trust
E02004478,RAJ,Mid and South Essex NHS Foundation Trust
E02004479,RAJ,Mid and South Essex NHS Foundation Trust
E02004480,RAJ,Mid and South Essex NHS Foundation Trust
E02004481,RAJ,Mid and South Essex NHS Foundation Trust
E02004482,RAJ,Mid and South Essex NHS Foundation Trust
E02004483,RAJ,Mid and South Essex NHS Foundation Trust
E02004484,RAJ,Mid and South Essex NHS Foundation Trust
E02004485,RAJ,Mid and South Essex NHS Foundation Trust
E02004486,RAJ,Mid and South Essex NHS Foundation Trust
E02004487,RAJ,Mid and South Essex NHS Foundation Trust
E02004488,RAJ,Mid and South Essex NHS Foundation Trust
E02004489,RAJ,Mid and South Essex NHS Foundation Trust
E02004490,RAJ,Mid and South Essex NHS Foundation Trust
E02004491,RAJ,Mid and South Essex NHS Foundation Trust
E02004492,RAJ,Mid and South Essex NHS Foundation Trust
E02004493,RAJ,Mid and South Essex NHS Foundation Trust
E02004495,RAJ,Mid and South Essex NHS Foundation Trust
E02004496,RAJ,Mid and South Essex NHS Foundation Trust
E02004497,RAJ,Mid and South Essex NHS Foundation Trust
E02004498,RAJ,Mid and South Essex NHS Foundation Trust
E02004499,RAJ,Mid and South Essex NHS Foundation Trust
E02004500,RAJ,Mid and South Essex NHS Foundation Trust
E02004501,RAJ,Mid and South Essex NHS Foundation Trust
E02004502,RAJ,Mid and South Essex NHS Foundation Trust
E02004503,RAJ,Mid and South Essex NHS Foundation Trust
E02004504,RAJ,Mid and South Essex NHS Foundation Trust
E02004505,RAJ,Mid and South Essex NHS Foundation Trust
E02004556,RAJ,Mid and South Essex NHS Foundation Trust
E02004557,RAJ,Mid and South Essex NHS Foundation Trust
E02004558,RAJ,Mid and South Essex NHS Foundation Trust
E02004559,RAJ,Mid and South Essex NHS Foundation Trust
E02004560,RAJ,Mid and South Essex NHS Foundation Trust
E02004561,RAJ,Mid and South Essex NHS Foundation Trust
E02004562,RAJ,Mid and South Essex NHS Foundation Trust
E02004563,RAJ,Mid and South Essex NHS Foundation Trust
E02004564,RAJ,Mid and South Essex NHS Foundation Trust
E02004566,RAJ,Mid and South Essex NHS Foundation Trust
E02004567,RAJ,Mid and South Essex NHS Foundation Trust
E02004568,RAJ,Mid and South Essex NHS Foundation Trust
E02004569,RAJ,Mid and South Essex NHS Foundation Trust
E02004570,RAJ,Mid and South Essex NHS Foundation Trust
E02004571,RAJ,Mid and South Essex NHS Foundation Trust
E02004572,RAJ,Mid and South Essex NHS Foundation Trust
E02004597,RAJ,Mid and South Essex NHS Foundation Trust
E02004598,RAJ,Mid and South Essex NHS Foundation Trust
E02006859,RAJ,Mid and South Essex NHS Foundation Trust
E02006926,RAJ,Mid and South Essex NHS Foundation Trust
E02006978,RAJ,Mid and South Essex NHS Foundation Trust
E02006979,RAJ,Mid and South Essex NHS Foundation Trust
E02006980,RAJ,Mid and South Essex NHS Foundation Trust
E02006981,RAJ,Mid and South Essex NHS Foundation Trust
E02007004,RAJ,Mid and South Essex NHS Foundation Trust
E02007005,RAJ,Mid and South Essex NHS Foundation Trust
E02000024,RAL,Royal Free London NHS Foundation Trust
E02000025,RAL,Royal Free London NHS Foundation Trust
E02000026,RAL,Royal Free London NHS Foundation Trust
E02000027,RAL,Royal Free London NHS Foundation Trust
E02000028,RAL,Royal Free London NHS Foundation Trust
E02000029,RAL,Royal Free London NHS Foundation Trust
E02000030,RAL,Royal Free London NHS Foundation Trust
E02000031,RAL,Royal Free London NHS Foundation Trust
E02000032,RAL,Royal Free London NHS Foundation Trust
E02000033,RAL,Royal Free London NHS Foundation Trust
E02000034,RAL,Royal Free London NHS Foundation Trust
E02000035,RAL,Royal Free London NHS Foundation Trust
E02000036,RAL,Royal Free London NHS Foundation Trust
E02000037,RAL,Royal Free London NHS Foundation Trust
E02000038,RAL,Royal Free London NHS Foundation Trust
E02000039,RAL,Royal Free London NHS Foundation Trust
E02000040,RAL,Royal Free London NHS Foundation Trust
E02000041,RAL,Royal Free London NHS Foundation Trust
E02000042,RAL,Royal Free London NHS Foundation Trust
E02000043,RAL,Royal Free London NHS Foundation Trust
E02000044,RAL,Royal Free London NHS Foundation Trust
E02000045,RAL,Royal Free London NHS Foundation Trust
E02000046,RAL,Royal Free London NHS Foundation Trust
E02000047,RAL,Royal Free London NHS Foundation Trust
E02000048,RAL,Royal Free London NHS Foundation Trust
E02000049,RAL,Royal Free London NHS Foundation Trust
E02000050,RAL,Royal Free London NHS Foundation Trust
E02000051,RAL,Royal Free London NHS Foundation Trust
E02000052,RAL,Royal Free London NHS Foundation Trust
E02000054,RAL,Royal Free London NHS Foundation Trust
E02000055,RAL,Royal Free London NHS Foundation Trust
E02000056,RAL,Royal Free London NHS Foundation Trust
E02000057,RAL,Royal Free London NHS Foundation Trust
E02000058,RAL,Royal Free London NHS Foundation Trust
E02000059,RAL,Royal Free London NHS Foundation Trust
E02000060,RAL,Royal Free London NHS Foundation Trust
E02000061,RAL,Royal Free London NHS Foundation Trust
E02000062,RAL,Royal Free London NHS Foundation Trust
